time,SML
2023-01-01 00:00:00+00:00,-67.533829
2023-01-01 00:01:00+00:00,-65.283379
2023-01-01 00:02:00+00:00,-64.754066
2023-01-01 00:03:00+00:00,-66.289894
2023-01-01 00:04:00+00:00,-68.226471
2023-01-01 00:05:00+00:00,-70.598427
2023-01-01 00:06:00+00:00,-70.140968
2023-01-01 00:07:00+00:00,-73.425873
2023-01-01 00:08:00+00:00,-74.485786
2023-01-01 00:09:00+00:00,-76.378181
2023-01-01 00:10:00+00:00,-74.122757
2023-01-01 00:11:00+00:00,-70.717339
2023-01-01 00:12:00+00:00,-66.58844
2023-01-01 00:13:00+00:00,-65.101074
2023-01-01 00:14:00+00:00,-64.408325
2023-01-01 00:15:00+00:00,-65.446472
2023-01-01 00:16:00+00:00,-67.070221
2023-01-01 00:17:00+00:00,-71.715981
2023-01-01 00:18:00+00:00,-75.607567
2023-01-01 00:19:00+00:00,-82.528908
2023-01-01 00:20:00+00:00,-87.180603
2023-01-01 00:21:00+00:00,-88.500702
2023-01-01 00:22:00+00:00,-87.725266
2023-01-01 00:23:00+00:00,-89.494331
2023-01-01 00:24:00+00:00,-87.616783
2023-01-01 00:25:00+00:00,-85.033249
2023-01-01 00:26:00+00:00,-81.013031
2023-01-01 00:27:00+00:00,-78.922318
2023-01-01 00:28:00+00:00,-88.908318
2023-01-01 00:29:00+00:00,-95.894447
2023-01-01 00:30:00+00:00,-101.877754
2023-01-01 00:31:00+00:00,-94.861412
2023-01-01 00:32:00+00:00,-93.844765
2023-01-01 00:33:00+00:00,-89.828758
2023-01-01 00:34:00+00:00,-82.813347
2023-01-01 00:35:00+00:00,-95.79364
2023-01-01 00:36:00+00:00,-88.774483
2023-01-01 00:37:00+00:00,-70.627617
2023-01-01 00:38:00+00:00,-80.781914
2023-01-01 00:39:00+00:00,-88.72007
2023-01-01 00:40:00+00:00,-81.701912
2023-01-01 00:41:00+00:00,-81.683212
2023-01-01 00:42:00+00:00,-98.457176
2023-01-01 00:43:00+00:00,-118.951607
2023-01-01 00:44:00+00:00,-101.910912
2023-01-01 00:45:00+00:00,-88.129967
2023-01-01 00:46:00+00:00,-125.80513
2023-01-01 00:47:00+00:00,-157.784729
2023-01-01 00:48:00+00:00,-128.249496
2023-01-01 00:49:00+00:00,-113.359543
2023-01-01 00:50:00+00:00,-120.103065
2023-01-01 00:51:00+00:00,-109.940956
2023-01-01 00:52:00+00:00,-99.699333
2023-01-01 00:53:00+00:00,-105.426453
2023-01-01 00:54:00+00:00,-123.554222
2023-01-01 00:55:00+00:00,-109.957504
2023-01-01 00:56:00+00:00,-100.608887
2023-01-01 00:57:00+00:00,-89.489754
2023-01-01 00:58:00+00:00,-81.554123
2023-01-01 00:59:00+00:00,-97.052101
2023-01-01 01:00:00+00:00,-86.451538
2023-01-01 01:01:00+00:00,-90.115608
2023-01-01 01:02:00+00:00,-83.275185
2023-01-01 01:03:00+00:00,-70.417778
2023-01-01 01:04:00+00:00,-66.873093
2023-01-01 01:05:00+00:00,-74.570602
2023-01-01 01:06:00+00:00,-90.789925
2023-01-01 01:07:00+00:00,-78.659668
2023-01-01 01:08:00+00:00,-78.653748
2023-01-01 01:09:00+00:00,-82.422653
2023-01-01 01:10:00+00:00,-79.167511
2023-01-01 01:11:00+00:00,-71.802368
2023-01-01 01:12:00+00:00,-64.99128
2023-01-01 01:13:00+00:00,-63.62973
2023-01-01 01:14:00+00:00,-59.723137
2023-01-01 01:15:00+00:00,-72.036972
2023-01-01 01:16:00+00:00,-80.732124
2023-01-01 01:17:00+00:00,-83.085121
2023-01-01 01:18:00+00:00,-75.684753
2023-01-01 01:19:00+00:00,-69.251717
2023-01-01 01:20:00+00:00,-60.949089
2023-01-01 01:21:00+00:00,-49.078632
2023-01-01 01:22:00+00:00,-43.964191
2023-01-01 01:23:00+00:00,-41.466587
2023-01-01 01:24:00+00:00,-48.149254
2023-01-01 01:25:00+00:00,-43.890991
2023-01-01 01:26:00+00:00,-40.664104
2023-01-01 01:27:00+00:00,-36.384892
2023-01-01 01:28:00+00:00,-33.743572
2023-01-01 01:29:00+00:00,-31.242966
2023-01-01 01:30:00+00:00,-32.440926
2023-01-01 01:31:00+00:00,-27.658226
2023-01-01 01:32:00+00:00,-27.599695
2023-01-01 01:33:00+00:00,-29.54228
2023-01-01 01:34:00+00:00,-31.48679
2023-01-01 01:35:00+00:00,-41.447163
2023-01-01 01:36:00+00:00,-52.466133
2023-01-01 01:37:00+00:00,-58.689732
2023-01-01 01:38:00+00:00,-61.934597
2023-01-01 01:39:00+00:00,-65.431953
2023-01-01 01:40:00+00:00,-66.012123
2023-01-01 01:41:00+00:00,-74.263084
2023-01-01 01:42:00+00:00,-78.630226
2023-01-01 01:43:00+00:00,-79.771851
2023-01-01 01:44:00+00:00,-73.044479
2023-01-01 01:45:00+00:00,-62.149372
2023-01-01 01:46:00+00:00,-48.32795
2023-01-01 01:47:00+00:00,-51.972675
2023-01-01 01:48:00+00:00,-55.622063
2023-01-01 01:49:00+00:00,-64.289589
2023-01-01 01:50:00+00:00,-71.869804
2023-01-01 01:51:00+00:00,-86.242599
2023-01-01 01:52:00+00:00,-92.922638
2023-01-01 01:53:00+00:00,-93.753487
2023-01-01 01:54:00+00:00,-106.673592
2023-01-01 01:55:00+00:00,-97.395004
2023-01-01 01:56:00+00:00,-94.215271
2023-01-01 01:57:00+00:00,-94.739319
2023-01-01 01:58:00+00:00,-104.926163
2023-01-01 01:59:00+00:00,-125.461609
2023-01-01 02:00:00+00:00,-177.750534
2023-01-01 02:01:00+00:00,-275.050262
2023-01-01 02:02:00+00:00,-120.958939
2023-01-01 02:03:00+00:00,-148.551208
2023-01-01 02:04:00+00:00,-165.976776
2023-01-01 02:05:00+00:00,-113.26973
2023-01-01 02:06:00+00:00,-128.622391
2023-01-01 02:07:00+00:00,-115.258797
2023-01-01 02:08:00+00:00,-112.4216
2023-01-01 02:09:00+00:00,-122.570999
2023-01-01 02:10:00+00:00,-123.051643
2023-01-01 02:11:00+00:00,-160.439484
2023-01-01 02:12:00+00:00,-150.970001
2023-01-01 02:13:00+00:00,-139.758331
2023-01-01 02:14:00+00:00,-136.075607
2023-01-01 02:15:00+00:00,-142.2612
2023-01-01 02:16:00+00:00,-147.125565
2023-01-01 02:17:00+00:00,-140.953033
2023-01-01 02:18:00+00:00,-126.253265
2023-01-01 02:19:00+00:00,-105.751854
2023-01-01 02:20:00+00:00,-85.853088
2023-01-01 02:21:00+00:00,-66.802071
2023-01-01 02:22:00+00:00,-57.698658
2023-01-01 02:23:00+00:00,-56.326614
2023-01-01 02:24:00+00:00,-49.68602
2023-01-01 02:25:00+00:00,-46.963253
2023-01-01 02:26:00+00:00,-70.572639
2023-01-01 02:27:00+00:00,-70.119186
2023-01-01 02:28:00+00:00,-73.771278
2023-01-01 02:29:00+00:00,-86.384361
2023-01-01 02:30:00+00:00,-113.613724
2023-01-01 02:31:00+00:00,-168.52153
2023-01-01 02:32:00+00:00,-146.046967
2023-01-01 02:33:00+00:00,-191.004196
2023-01-01 02:34:00+00:00,-196.810638
2023-01-01 02:35:00+00:00,-189.989243
2023-01-01 02:36:00+00:00,-219.32132
2023-01-01 02:37:00+00:00,-282.352631
2023-01-01 02:38:00+00:00,-368.152313
2023-01-01 02:39:00+00:00,-346.486145
2023-01-01 02:40:00+00:00,-322.730042
2023-01-01 02:41:00+00:00,-223.285431
2023-01-01 02:42:00+00:00,-181.676788
2023-01-01 02:43:00+00:00,-158.77034
2023-01-01 02:44:00+00:00,-150.62178
2023-01-01 02:45:00+00:00,-171.831757
2023-01-01 02:46:00+00:00,-144.646515
2023-01-01 02:47:00+00:00,-170.162598
2023-01-08 00:00:00+00:00,-50.235416
2023-01-08 00:01:00+00:00,-50.1087
2023-01-08 00:02:00+00:00,-49.785545
2023-01-08 00:03:00+00:00,-49.256374
2023-01-08 00:04:00+00:00,-49.22839
2023-01-08 00:05:00+00:00,-48.897083
2023-01-08 00:06:00+00:00,-49.410652
2023-01-08 00:07:00+00:00,-50.734959
2023-01-08 00:08:00+00:00,-48.506477
2023-01-08 00:09:00+00:00,-49.887493
2023-01-08 00:10:00+00:00,-48.55397
2023-01-08 00:11:00+00:00,-49.822491
2023-01-08 00:12:00+00:00,-50.495968
2023-01-08 00:13:00+00:00,-50.566765
2023-01-08 00:14:00+00:00,-50.093246
2023-01-08 00:15:00+00:00,-50.215084
2023-01-08 00:16:00+00:00,-50.094151
2023-01-08 00:17:00+00:00,-50.175941
2023-01-08 00:18:00+00:00,-50.056335
2023-01-08 00:19:00+00:00,-49.938629
2023-01-08 00:20:00+00:00,-50.123795
2023-01-08 00:21:00+00:00,-50.209267
2023-01-08 00:22:00+00:00,-50.049522
2023-01-08 00:23:00+00:00,-51.089664
2023-01-08 00:24:00+00:00,-51.187286
2023-01-08 00:25:00+00:00,-50.192184
2023-01-08 00:26:00+00:00,-49.143589
2023-01-08 00:27:00+00:00,-48.600277
2023-01-08 00:28:00+00:00,-48.712818
2023-01-08 00:29:00+00:00,-49.27206
2023-01-08 00:30:00+00:00,-50.040592
2023-01-08 00:31:00+00:00,-49.057961
2023-01-08 00:32:00+00:00,-50.473377
2023-01-08 00:33:00+00:00,-50.042778
2023-01-08 00:34:00+00:00,-50.914673
2023-01-08 00:35:00+00:00,-48.241493
2023-01-08 00:36:00+00:00,-49.165573
2023-01-08 00:37:00+00:00,-49.195435
2023-01-08 00:38:00+00:00,-51.074982
2023-01-08 00:39:00+00:00,-48.759373
2023-01-08 00:40:00+00:00,-49.289696
2023-01-08 00:41:00+00:00,-48.929699
2023-01-08 00:42:00+00:00,-48.365013
2023-01-08 00:43:00+00:00,-48.957039
2023-01-08 00:44:00+00:00,-49.250496
2023-01-08 00:45:00+00:00,-49.398376
2023-01-08 00:46:00+00:00,-49.24617
2023-01-08 00:47:00+00:00,-50.094742
2023-01-08 00:48:00+00:00,-50.344551
2023-01-08 00:49:00+00:00,-50.603107
2023-01-08 00:50:00+00:00,-51.163452
2023-01-08 00:51:00+00:00,-51.02932
2023-01-08 00:52:00+00:00,-50.597778
2023-01-08 00:53:00+00:00,-50.866692
2023-01-08 00:54:00+00:00,-51.037315
2023-01-08 00:55:00+00:00,-51.367542
2023-01-08 00:56:00+00:00,-51.496113
2023-01-08 00:57:00+00:00,-51.581314
2023-01-08 00:58:00+00:00,-51.570492
2023-01-08 00:59:00+00:00,-51.758442
2023-01-08 01:00:00+00:00,-51.85463
2023-01-08 01:01:00+00:00,-51.853214
2023-01-08 01:02:00+00:00,-51.45351
2023-01-08 01:03:00+00:00,-51.360481
2023-01-08 01:04:00+00:00,-51.173622
2023-01-08 01:05:00+00:00,-50.490479
2023-01-08 01:06:00+00:00,-50.1604
2023-01-08 01:07:00+00:00,-49.73045
2023-01-08 01:08:00+00:00,-49.856609
2023-01-08 01:09:00+00:00,-49.187206
2023-01-08 01:10:00+00:00,-49.421341
2023-01-08 01:11:00+00:00,-49.65461
2023-01-08 01:12:00+00:00,-49.545101
2023-01-08 01:13:00+00:00,-49.934498
2023-01-08 01:14:00+00:00,-50.277664
2023-01-08 01:15:00+00:00,-50.424305
2023-01-08 01:16:00+00:00,-49.973812
2023-01-08 01:17:00+00:00,-51.273724
2023-01-08 01:18:00+00:00,-51.480183
2023-01-08 01:19:00+00:00,-50.833309
2023-01-08 01:20:00+00:00,-51.186504
2023-01-08 01:21:00+00:00,-51.248569
2023-01-08 01:22:00+00:00,-51.210945
2023-01-08 01:23:00+00:00,-50.774612
2023-01-08 01:24:00+00:00,-50.837898
2023-01-08 01:25:00+00:00,-50.303036
2023-01-08 01:26:00+00:00,-50.466782
2023-01-08 01:27:00+00:00,-50.836842
2023-01-08 01:28:00+00:00,-50.956066
2023-01-08 01:29:00+00:00,-51.279373
2023-01-08 01:30:00+00:00,-51.054798
2023-01-08 01:31:00+00:00,-51.027649
2023-01-08 01:32:00+00:00,-51.402233
2023-01-08 01:33:00+00:00,-52.483082
2023-01-08 01:34:00+00:00,-52.965355
2023-01-08 01:35:00+00:00,-53.149677
2023-01-08 01:36:00+00:00,-53.539787
2023-01-08 01:37:00+00:00,-53.028149
2023-01-08 01:38:00+00:00,-53.120441
2023-01-08 01:39:00+00:00,-53.816517
2023-01-08 01:40:00+00:00,-53.91114
2023-01-08 01:41:00+00:00,-54.208843
2023-01-08 01:42:00+00:00,-54.512211
2023-01-08 01:43:00+00:00,-55.614056
2023-01-08 01:44:00+00:00,-55.617744
2023-01-08 01:45:00+00:00,-55.821945
2023-01-08 01:46:00+00:00,-56.331974
2023-01-08 01:47:00+00:00,-56.839081
2023-01-08 01:48:00+00:00,-57.34507
2023-01-08 01:49:00+00:00,-58.152519
2023-01-08 01:50:00+00:00,-58.460495
2023-01-08 01:51:00+00:00,-58.868469
2023-01-08 01:52:00+00:00,-59.374344
2023-01-08 01:53:00+00:00,-64.366371
2023-01-08 01:54:00+00:00,-62.310368
2023-01-08 01:55:00+00:00,-62.012951
2023-01-08 01:56:00+00:00,-68.095184
2023-01-08 01:57:00+00:00,-68.075584
2023-01-08 01:58:00+00:00,-68.19046
2023-01-08 01:59:00+00:00,-67.286537
2023-01-08 02:00:00+00:00,-68.719101
2023-01-08 02:01:00+00:00,-69.669342
2023-01-08 02:02:00+00:00,-77.450188
2023-01-08 02:03:00+00:00,-77.198296
2023-01-08 02:04:00+00:00,-77.896011
2023-01-08 02:05:00+00:00,-78.001274
2023-01-08 02:06:00+00:00,-79.182083
2023-01-08 02:07:00+00:00,-82.636429
2023-01-08 02:08:00+00:00,-83.611801
2023-01-08 02:09:00+00:00,-81.577629
2023-01-08 02:10:00+00:00,-90.908096
2023-01-08 02:11:00+00:00,-96.977745
2023-01-08 02:12:00+00:00,-100.587273
2023-01-08 02:13:00+00:00,-96.191696
2023-01-08 02:14:00+00:00,-97.798866
2023-01-08 02:15:00+00:00,-104.747368
2023-01-08 02:16:00+00:00,-105.580208
2023-01-08 02:17:00+00:00,-112.334435
2023-01-08 02:18:00+00:00,-170.458862
2023-01-08 02:19:00+00:00,-132.898941
2023-01-08 02:20:00+00:00,-118.568764
2023-01-08 02:21:00+00:00,-144.808136
2023-01-08 02:22:00+00:00,-134.787491
2023-01-08 02:23:00+00:00,-131.275009
2023-01-08 02:24:00+00:00,-123.85997
2023-01-08 02:25:00+00:00,-180.373688
2023-01-08 02:26:00+00:00,-191.793259
2023-01-08 02:27:00+00:00,-203.230072
2023-01-08 02:28:00+00:00,-226.302353
2023-01-08 02:29:00+00:00,-217.277649
2023-01-08 02:30:00+00:00,-209.451111
2023-01-08 02:31:00+00:00,-237.54776
2023-01-08 02:32:00+00:00,-225.082733
2023-01-08 02:33:00+00:00,-219.297424
2023-01-08 02:34:00+00:00,-246.248474
2023-01-08 02:35:00+00:00,-212.521347
2023-01-08 02:36:00+00:00,-219.191925
2023-01-08 02:37:00+00:00,-216.156647
2023-01-08 02:38:00+00:00,-228.667419
2023-01-08 02:39:00+00:00,-236.361023
2023-01-08 02:40:00+00:00,-236.138855
2023-01-08 02:41:00+00:00,-233.791031
2023-01-08 02:42:00+00:00,-227.833191
2023-01-08 02:43:00+00:00,-222.183395
2023-01-08 02:44:00+00:00,-217.94313
2023-01-08 02:45:00+00:00,-216.177094
2023-01-08 02:46:00+00:00,-215.121567
2023-01-08 02:47:00+00:00,-208.906494
2023-01-15 00:00:00+00:00,-163.983521
2023-01-15 00:01:00+00:00,-171.048767
2023-01-15 00:02:00+00:00,-176.586121
2023-01-15 00:03:00+00:00,-179.869873
2023-01-15 00:04:00+00:00,-179.351105
2023-01-15 00:05:00+00:00,-173.17244
2023-01-15 00:06:00+00:00,-166.719254
2023-01-15 00:07:00+00:00,-159.055313
2023-01-15 00:08:00+00:00,-149.261566
2023-01-15 00:09:00+00:00,-145.164093
2023-01-15 00:10:00+00:00,-147.65538
2023-01-15 00:11:00+00:00,-148.738266
2023-01-15 00:12:00+00:00,-147.309113
2023-01-15 00:13:00+00:00,-145.357101
2023-01-15 00:14:00+00:00,-141.371399
2023-01-15 00:15:00+00:00,-136.872772
2023-01-15 00:16:00+00:00,-141.559845
2023-01-15 00:17:00+00:00,-152.489685
2023-01-15 00:18:00+00:00,-160.227127
2023-01-15 00:19:00+00:00,-158.897598
2023-01-15 00:20:00+00:00,-160.263199
2023-01-15 00:21:00+00:00,-156.692505
2023-01-15 00:22:00+00:00,-155.263046
2023-01-15 00:23:00+00:00,-148.470367
2023-01-15 00:24:00+00:00,-148.30304
2023-01-15 00:25:00+00:00,-149.444
2023-01-15 00:26:00+00:00,-146.892227
2023-01-15 00:27:00+00:00,-138.63884
2023-01-15 00:28:00+00:00,-134.980591
2023-01-15 00:29:00+00:00,-130.76796
2023-01-15 00:30:00+00:00,-123.570595
2023-01-15 00:31:00+00:00,-118.931595
2023-01-15 00:32:00+00:00,-104.63427
2023-01-15 00:33:00+00:00,-98.965675
2023-01-15 00:34:00+00:00,-98.04734
2023-01-15 00:35:00+00:00,-94.026665
2023-01-15 00:36:00+00:00,-88.886978
2023-01-15 00:37:00+00:00,-83.711639
2023-01-15 00:38:00+00:00,-82.940742
2023-01-15 00:39:00+00:00,-85.266869
2023-01-15 00:40:00+00:00,-80.76474
2023-01-15 00:41:00+00:00,-79.001732
