time,SML
2021-01-01 00:00:00+00:00,-43.883297
2021-01-01 00:01:00+00:00,-43.095608
2021-01-01 00:02:00+00:00,-44.496967
2021-01-01 00:03:00+00:00,-48.636227
2021-01-01 00:04:00+00:00,-53.815636
2021-01-01 00:05:00+00:00,-57.234898
2021-01-01 00:06:00+00:00,-57.002899
2021-01-01 00:07:00+00:00,-52.482437
2021-01-01 00:08:00+00:00,-47.399117
2021-01-01 00:09:00+00:00,-45.406708
2021-01-01 00:10:00+00:00,-45.813828
2021-01-01 00:11:00+00:00,-46.371937
2021-01-01 00:12:00+00:00,-47.013165
2021-01-01 00:13:00+00:00,-47.740448
2021-01-01 00:14:00+00:00,-47.095284
2021-01-01 00:15:00+00:00,-47.650433
2021-01-01 00:16:00+00:00,-48.029438
2021-01-01 00:17:00+00:00,-48.254253
2021-01-01 00:18:00+00:00,-48.096859
2021-01-01 00:19:00+00:00,-47.172981
2021-01-01 00:20:00+00:00,-47.28096
2021-01-01 00:21:00+00:00,-47.1581
2021-01-01 00:22:00+00:00,-46.335167
2021-01-01 00:23:00+00:00,-45.692047
2021-01-01 00:24:00+00:00,-43.557831
2021-01-01 00:25:00+00:00,-43.173248
2021-01-01 00:26:00+00:00,-43.995331
2021-01-01 00:27:00+00:00,-44.799473
2021-01-01 00:28:00+00:00,-44.62571
2021-01-01 00:29:00+00:00,-45.010174
2021-01-01 00:30:00+00:00,-45.259022
2021-01-01 00:31:00+00:00,-45.841019
2021-01-01 00:32:00+00:00,-44.843563
2021-01-01 00:33:00+00:00,-43.774471
2021-01-01 00:34:00+00:00,-43.01704
2021-01-01 00:35:00+00:00,-43.245583
2021-01-01 00:36:00+00:00,-43.716446
2021-01-01 00:37:00+00:00,-44.248474
2021-01-01 00:38:00+00:00,-44.672718
2021-01-01 00:39:00+00:00,-44.972576
2021-01-01 00:40:00+00:00,-45.896088
2021-01-01 00:41:00+00:00,-46.188377
2021-01-01 00:42:00+00:00,-46.506168
2021-01-01 00:43:00+00:00,-47.074078
2021-01-01 00:44:00+00:00,-47.575199
2021-01-01 00:45:00+00:00,-47.837662
2021-01-01 00:46:00+00:00,-48.451786
2021-01-01 00:47:00+00:00,-48.974224
2021-01-01 00:48:00+00:00,-48.651058
2021-01-01 00:49:00+00:00,-48.627796
2021-01-01 00:50:00+00:00,-48.883442
2021-01-01 00:51:00+00:00,-49.383316
2021-01-01 00:52:00+00:00,-49.745098
2021-01-01 00:53:00+00:00,-50.40432
2021-01-01 00:54:00+00:00,-51.575356
2021-01-01 00:55:00+00:00,-53.228409
2021-01-01 00:56:00+00:00,-52.941597
2021-01-01 00:57:00+00:00,-53.679279
2021-01-01 00:58:00+00:00,-54.503952
2021-01-01 00:59:00+00:00,-54.375568
2021-01-01 01:00:00+00:00,-52.931339
2021-01-01 01:01:00+00:00,-53.333839
2021-01-01 01:02:00+00:00,-59.720318
2021-01-01 01:03:00+00:00,-66.67231
2021-01-01 01:04:00+00:00,-70.931503
2021-01-01 01:05:00+00:00,-71.392929
2021-01-01 01:06:00+00:00,-70.273872
2021-01-01 01:07:00+00:00,-71.088989
2021-01-01 01:08:00+00:00,-71.762558
2021-01-01 01:09:00+00:00,-73.234581
2021-01-01 01:10:00+00:00,-71.437164
2021-01-01 01:11:00+00:00,-66.43721
2021-01-01 01:12:00+00:00,-63.860683
2021-01-01 01:13:00+00:00,-63.550858
2021-01-01 01:14:00+00:00,-63.754803
2021-01-01 01:15:00+00:00,-62.559921
2021-01-01 01:16:00+00:00,-61.839233
2021-01-01 01:17:00+00:00,-60.690456
2021-01-01 01:18:00+00:00,-61.182411
2021-01-01 01:19:00+00:00,-62.939125
2021-01-01 01:20:00+00:00,-64.791161
2021-01-01 01:21:00+00:00,-66.44165
2021-01-01 01:22:00+00:00,-70.54245
2021-01-01 01:23:00+00:00,-73.277115
2021-01-01 01:24:00+00:00,-74.292694
2021-01-01 01:25:00+00:00,-71.155075
2021-01-01 01:26:00+00:00,-64.408203
2021-01-01 01:27:00+00:00,-59.144367
2021-01-01 01:28:00+00:00,-58.035439
2021-01-01 01:29:00+00:00,-57.708378
2021-01-01 01:30:00+00:00,-57.34824
2021-01-01 01:31:00+00:00,-55.453968
2021-01-01 01:32:00+00:00,-53.039753
2021-01-01 01:33:00+00:00,-51.045998
2021-01-01 01:34:00+00:00,-49.575733
2021-01-01 01:35:00+00:00,-47.897526
2021-01-01 01:36:00+00:00,-46.382961
2021-01-01 01:37:00+00:00,-45.935375
2021-01-01 01:38:00+00:00,-45.982456
2021-01-01 01:39:00+00:00,-46.298725
2021-01-01 01:40:00+00:00,-47.110699
2021-01-01 01:41:00+00:00,-48.840267
2021-01-01 01:42:00+00:00,-50.065075
2021-01-01 01:43:00+00:00,-50.619598
2021-01-01 01:44:00+00:00,-50.650822
2021-01-01 01:45:00+00:00,-50.602112
2021-01-01 01:46:00+00:00,-50.293736
2021-01-01 01:47:00+00:00,-49.782448
2021-01-01 01:48:00+00:00,-49.168789
2021-01-01 01:49:00+00:00,-48.792126
2021-01-01 01:50:00+00:00,-49.394646
2021-01-01 01:51:00+00:00,-50.506641
2021-01-01 01:52:00+00:00,-50.590027
2021-01-01 01:53:00+00:00,-50.576885
2021-01-01 01:54:00+00:00,-50.642143
2021-01-01 01:55:00+00:00,-50.945419
2021-01-01 01:56:00+00:00,-51.007229
2021-01-01 01:57:00+00:00,-50.488224
2021-01-01 01:58:00+00:00,-49.982655
2021-01-01 01:59:00+00:00,-49.289841
2021-01-01 02:00:00+00:00,-49.503056
2021-01-01 02:01:00+00:00,-49.368187
2021-01-01 02:02:00+00:00,-48.935017
2021-01-01 02:03:00+00:00,-48.339252
2021-01-01 02:04:00+00:00,-47.942249
2021-01-01 02:05:00+00:00,-47.342659
2021-01-01 02:06:00+00:00,-47.023422
2021-01-01 02:07:00+00:00,-46.657406
2021-01-01 02:08:00+00:00,-46.190861
2021-01-01 02:09:00+00:00,-45.777264
2021-01-01 02:10:00+00:00,-45.738346
2021-01-01 02:11:00+00:00,-45.592686
2021-01-01 02:12:00+00:00,-45.384747
2021-01-01 02:13:00+00:00,-45.701946
2021-01-01 02:14:00+00:00,-46.0448
2021-01-01 02:15:00+00:00,-46.382084
2021-01-01 02:16:00+00:00,-47.145874
2021-01-01 02:17:00+00:00,-48.118568
2021-01-01 02:18:00+00:00,-49.216618
2021-01-01 02:19:00+00:00,-50.079205
2021-01-01 02:20:00+00:00,-50.823547
2021-01-01 02:21:00+00:00,-51.695759
2021-01-01 02:22:00+00:00,-52.488831
2021-01-01 02:23:00+00:00,-54.025963
2021-01-01 02:24:00+00:00,-54.776062
2021-01-01 02:25:00+00:00,-55.608715
2021-01-01 02:26:00+00:00,-56.709492
2021-01-01 02:27:00+00:00,-57.801071
2021-01-01 02:28:00+00:00,-58.017754
2021-01-01 02:29:00+00:00,-58.44648
2021-01-01 02:30:00+00:00,-59.503773
2021-01-01 02:31:00+00:00,-60.433022
2021-01-01 02:32:00+00:00,-61.172161
2021-01-01 02:33:00+00:00,-61.280704
2021-01-01 02:34:00+00:00,-60.336803
2021-01-01 02:35:00+00:00,-59.689594
2021-01-01 02:36:00+00:00,-59.60717
2021-01-01 02:37:00+00:00,-59.913273
2021-01-01 02:38:00+00:00,-59.272411
2021-01-01 02:39:00+00:00,-58.741379
2021-01-01 02:40:00+00:00,-58.005188
2021-01-01 02:41:00+00:00,-57.357807
2021-01-01 02:42:00+00:00,-56.283627
2021-01-01 02:43:00+00:00,-55.432568
