time,SML
2014-01-01 00:00:00+00:00,-70.965919
2014-01-01 00:01:00+00:00,-20.44084
2014-01-01 00:02:00+00:00,-19.272091
2014-01-01 00:03:00+00:00,-18.03548
2014-01-01 00:04:00+00:00,-19.890369
2014-01-01 00:05:00+00:00,-20.803379
2014-01-01 00:06:00+00:00,-20.547663
2014-01-01 00:07:00+00:00,-20.73941
2014-01-01 00:08:00+00:00,-21.939175
2014-01-01 00:09:00+00:00,-24.919353
2014-01-01 00:10:00+00:00,-26.007099
2014-01-01 00:11:00+00:00,-28.067631
2014-01-01 00:12:00+00:00,-28.993504
2014-01-01 00:13:00+00:00,-34.636921
2014-01-01 00:14:00+00:00,-39.436665
2014-01-01 00:15:00+00:00,-49.74073
2014-01-01 00:16:00+00:00,-69.327286
2014-01-01 00:17:00+00:00,-82.052147
2014-01-01 00:18:00+00:00,-86.39563
2014-01-01 00:19:00+00:00,-84.794281
2014-01-01 00:20:00+00:00,-76.108459
2014-01-01 00:21:00+00:00,-75.75518
2014-01-01 00:22:00+00:00,-72.062569
2014-01-01 00:23:00+00:00,-71.012909
2014-01-01 00:24:00+00:00,-96.636826
2014-01-01 00:25:00+00:00,-102.506424
2014-01-01 00:26:00+00:00,-98.527969
2014-01-01 00:27:00+00:00,-107.37043
2014-01-01 00:28:00+00:00,-77.275024
2014-01-01 00:29:00+00:00,-80.69294
2014-01-01 00:30:00+00:00,-105.239433
2014-01-01 00:31:00+00:00,-120.315392
2014-01-01 00:32:00+00:00,-117.057617
2014-01-01 00:33:00+00:00,-115.945465
2014-01-01 00:34:00+00:00,-116.43602
2014-01-01 00:35:00+00:00,-101.403358
2014-01-01 00:36:00+00:00,-114.477402
2014-01-01 00:37:00+00:00,-115.085945
2014-01-01 00:38:00+00:00,-126.879227
2014-01-01 00:39:00+00:00,-154.961197
2014-01-01 00:40:00+00:00,-151.128586
2014-01-01 00:41:00+00:00,-130.343338
2014-01-01 00:42:00+00:00,-135.007889
2014-01-01 00:43:00+00:00,-162.453308
2014-01-01 00:44:00+00:00,-189.733353
2014-01-01 00:45:00+00:00,-171.386169
2014-01-01 00:46:00+00:00,-168.480957
2014-01-01 00:47:00+00:00,-205.264236
2014-01-01 00:48:00+00:00,-157.378433
2014-01-01 00:49:00+00:00,-153.269028
2014-01-01 00:50:00+00:00,-177.711685
2014-01-01 00:51:00+00:00,-178.540939
2014-01-01 00:52:00+00:00,-170.904205
2014-01-01 00:53:00+00:00,-164.69696
2014-01-01 00:54:00+00:00,-136.984329
2014-01-01 00:55:00+00:00,-135.544174
2014-01-01 00:56:00+00:00,-137.033981
2014-01-01 00:57:00+00:00,-173.438293
2014-01-01 00:58:00+00:00,-166.416138
2014-01-01 00:59:00+00:00,-139.147293
2014-01-01 01:00:00+00:00,-119.2295
2014-01-01 01:01:00+00:00,-117.404694
2014-01-01 01:02:00+00:00,-140.739578
2014-01-01 01:03:00+00:00,-171.354584
2014-01-01 01:04:00+00:00,-186.222717
2014-01-01 01:05:00+00:00,-206.385941
2014-01-01 01:06:00+00:00,-207.370605
2014-01-01 01:07:00+00:00,-217.051727
2014-01-01 01:08:00+00:00,-187.086487
2014-01-01 01:09:00+00:00,-101.006172
2014-01-01 01:10:00+00:00,-95.26918
2014-01-01 01:11:00+00:00,-100.446426
2014-01-01 01:12:00+00:00,-111.285828
2014-01-01 01:13:00+00:00,-105.705353
2014-01-01 01:14:00+00:00,-97.662033
2014-01-01 01:15:00+00:00,-105.818962
2014-01-01 01:16:00+00:00,-103.578346
2014-01-01 01:17:00+00:00,-119.785957
2014-01-01 01:18:00+00:00,-114.563591
2014-01-01 01:19:00+00:00,-112.897217
2014-01-01 01:20:00+00:00,-160.114899
2014-01-01 01:21:00+00:00,-217.287857
2014-01-01 01:22:00+00:00,-207.15625
2014-01-01 01:23:00+00:00,-181.45932
2014-01-01 01:24:00+00:00,-166.244781
2014-01-01 01:25:00+00:00,-147.324738
2014-01-01 01:26:00+00:00,-131.7388
2014-01-01 01:27:00+00:00,-126.835434
2014-01-01 01:28:00+00:00,-145.058609
2014-01-01 01:29:00+00:00,-179.637848
2014-01-01 01:30:00+00:00,-190.07608
2014-01-01 01:31:00+00:00,-170.282913
2014-01-01 01:32:00+00:00,-170.401062
2014-01-01 01:33:00+00:00,-153.977356
2014-01-01 01:34:00+00:00,-160.228592
2014-01-01 01:35:00+00:00,-163.038528
2014-01-01 01:36:00+00:00,-154.67865
2014-01-01 01:37:00+00:00,-159.728561
2014-01-01 01:38:00+00:00,-134.934998
2014-01-01 01:39:00+00:00,-118.754379
2014-01-01 01:40:00+00:00,-111.699867
2014-01-01 01:41:00+00:00,-180.640121
2014-01-01 01:42:00+00:00,-203.977859
2014-01-01 01:43:00+00:00,-165.639832
2014-01-01 01:44:00+00:00,-205.921906
2014-01-01 01:45:00+00:00,-223.60437
2014-01-01 01:46:00+00:00,-190.368805
2014-01-01 01:47:00+00:00,-186.842209
2014-01-01 01:48:00+00:00,-173.297974
2014-01-01 01:49:00+00:00,-166.635498
2014-01-01 01:50:00+00:00,-137.604797
2014-01-01 01:51:00+00:00,-150.32399
2014-01-01 01:52:00+00:00,-130.422958
2014-01-01 01:53:00+00:00,-108.368454
2014-01-01 01:54:00+00:00,-106.228882
2014-01-01 01:55:00+00:00,-101.670441
2014-01-01 01:56:00+00:00,-103.57933
2014-01-01 01:57:00+00:00,-111.02578
2014-01-01 01:58:00+00:00,-141.632843
2014-01-01 01:59:00+00:00,-156.491425
2014-01-01 02:00:00+00:00,-159.150558
2014-01-01 02:01:00+00:00,-108.882935
2014-01-01 02:02:00+00:00,-99.98143
2014-01-01 02:03:00+00:00,-154.050613
2014-01-01 02:04:00+00:00,-186.778748
2014-01-01 02:05:00+00:00,-208.398331
2014-01-01 02:06:00+00:00,-204.578964
2014-01-01 02:07:00+00:00,-187.265442
2014-01-01 02:08:00+00:00,-146.476288
2014-01-01 02:09:00+00:00,-111.526466
2014-01-01 02:10:00+00:00,-108.848801
2014-01-01 02:11:00+00:00,-122.077049
2014-01-01 02:12:00+00:00,-126.321716
2014-01-01 02:13:00+00:00,-108.874847
2014-01-01 02:14:00+00:00,-111.852638
2014-01-01 02:15:00+00:00,-117.155464
2014-01-01 02:16:00+00:00,-93.737968
2014-01-01 02:17:00+00:00,-88.070282
2014-01-01 02:18:00+00:00,-85.655556
2014-01-01 02:19:00+00:00,-137.343323
2014-01-01 02:20:00+00:00,-128.770096
2014-01-01 02:21:00+00:00,-110.939781
2014-01-01 02:22:00+00:00,-110.822075
2014-01-01 02:23:00+00:00,-145.357376
2014-01-01 02:24:00+00:00,-157.757629
2014-01-01 02:25:00+00:00,-165.717133
2014-01-01 02:26:00+00:00,-154.234894
2014-01-01 02:27:00+00:00,-161.569672
2014-01-01 02:28:00+00:00,-115.415802
2014-01-01 02:29:00+00:00,-101.279121
2014-01-01 02:30:00+00:00,-109.226021
