time,SML
2017-01-01 00:00:00+00:00,-58.300812
2017-01-01 00:01:00+00:00,-59.888474
2017-01-01 00:02:00+00:00,-58.856277
2017-01-01 00:03:00+00:00,-53.410362
2017-01-01 00:04:00+00:00,-47.282166
2017-01-01 00:05:00+00:00,-37.190659
2017-01-01 00:06:00+00:00,-41.32579
2017-01-01 00:07:00+00:00,-38.91293
2017-01-01 00:08:00+00:00,-38.315048
2017-01-01 00:09:00+00:00,-42.699951
2017-01-01 00:10:00+00:00,-41.136047
2017-01-01 00:11:00+00:00,-47.444378
2017-01-01 00:12:00+00:00,-60.37582
2017-01-01 00:13:00+00:00,-97.977058
2017-01-01 00:14:00+00:00,-125.214828
2017-01-01 00:15:00+00:00,-137.250229
2017-01-01 00:16:00+00:00,-147.57045
2017-01-01 00:17:00+00:00,-104.970474
2017-01-01 00:18:00+00:00,-84.507683
2017-01-01 00:19:00+00:00,-83.798782
2017-01-01 00:20:00+00:00,-79.506729
2017-01-01 00:21:00+00:00,-77.247711
2017-01-01 00:22:00+00:00,-75.32151
2017-01-01 00:23:00+00:00,-81.399155
2017-01-01 00:24:00+00:00,-77.739082
2017-01-01 00:25:00+00:00,-73.471306
2017-01-01 00:26:00+00:00,-69.164162
2017-01-01 00:27:00+00:00,-66.279533
2017-01-01 00:28:00+00:00,-65.024422
2017-01-01 00:29:00+00:00,-70.265007
2017-01-01 00:30:00+00:00,-81.582321
2017-01-01 00:31:00+00:00,-89.13987
2017-01-01 00:32:00+00:00,-89.51667
2017-01-01 00:33:00+00:00,-85.146446
2017-01-01 00:34:00+00:00,-76.499886
2017-01-01 00:35:00+00:00,-76.662895
2017-01-01 00:36:00+00:00,-76.256531
2017-01-01 00:37:00+00:00,-79.612816
2017-01-01 00:38:00+00:00,-78.496361
2017-01-01 00:39:00+00:00,-76.939056
2017-01-01 00:40:00+00:00,-67.413124
2017-01-01 00:41:00+00:00,-51.543518
2017-01-01 00:42:00+00:00,-50.737648
2017-01-01 00:43:00+00:00,-56.159767
2017-01-01 00:44:00+00:00,-64.480476
2017-01-01 00:45:00+00:00,-76.877205
2017-01-01 00:46:00+00:00,-89.935036
2017-01-01 00:47:00+00:00,-100.491463
2017-01-01 00:48:00+00:00,-114.476288
2017-01-01 00:49:00+00:00,-113.540833
2017-01-01 00:50:00+00:00,-111.17527
2017-01-01 00:51:00+00:00,-107.055527
2017-01-01 00:52:00+00:00,-104.016594
2017-01-01 00:53:00+00:00,-98.984688
2017-01-01 00:54:00+00:00,-88.011467
2017-01-01 00:55:00+00:00,-98.334
2017-01-01 00:56:00+00:00,-99.656891
2017-01-01 00:57:00+00:00,-99.044769
2017-01-01 00:58:00+00:00,-96.66539
2017-01-01 00:59:00+00:00,-100.563179
2017-01-01 01:00:00+00:00,-87.567863
2017-01-01 01:01:00+00:00,-84.205292
2017-01-01 01:02:00+00:00,-81.835976
2017-01-01 01:03:00+00:00,-76.70134
2017-01-01 01:04:00+00:00,-64.538673
2017-01-01 01:05:00+00:00,-64.347832
2017-01-01 01:06:00+00:00,-60.726177
2017-01-01 01:07:00+00:00,-54.56543
2017-01-01 01:08:00+00:00,-62.157246
2017-01-01 01:09:00+00:00,-106.256683
2017-01-01 01:10:00+00:00,-127.725655
2017-01-01 01:11:00+00:00,-121.153557
2017-01-01 01:12:00+00:00,-106.770851
2017-01-01 01:13:00+00:00,-88.098244
2017-01-01 01:14:00+00:00,-98.089966
2017-01-01 01:15:00+00:00,-118.076859
2017-01-01 01:16:00+00:00,-136.064743
2017-01-01 01:17:00+00:00,-134.052704
2017-01-01 01:18:00+00:00,-130.036789
2017-01-01 01:19:00+00:00,-135.026779
2017-01-01 01:20:00+00:00,-147.019699
2017-01-01 01:21:00+00:00,-159.013641
2017-01-01 01:22:00+00:00,-227.999771
2017-01-01 01:23:00+00:00,-237.986862
2017-01-01 01:24:00+00:00,-252.981812
2017-01-01 01:25:00+00:00,-257.973816
2017-01-01 01:26:00+00:00,-255.94725
2017-01-01 01:27:00+00:00,-243.937286
2017-01-01 01:28:00+00:00,-254.926315
2017-01-01 01:29:00+00:00,-244.914352
2017-01-01 01:30:00+00:00,-252.903336
2017-01-01 01:31:00+00:00,-251.904053
2017-01-01 01:32:00+00:00,-243.917618
2017-01-01 01:33:00+00:00,-277.879517
2017-01-01 01:34:00+00:00,-248.863007
2017-01-01 01:35:00+00:00,-269.856323
2017-01-01 01:36:00+00:00,-253.840942
2017-01-01 01:37:00+00:00,-248.837341
2017-01-01 01:38:00+00:00,-412.51947
2017-01-01 01:39:00+00:00,-398.890137
2017-01-01 01:40:00+00:00,-320.351685
2017-01-01 01:41:00+00:00,-458.187286
2017-01-01 01:42:00+00:00,-513.757385
2017-01-01 01:43:00+00:00,-576.234741
2017-01-01 01:44:00+00:00,-652.69928
2017-01-01 01:45:00+00:00,-604.749695
2017-01-01 01:46:00+00:00,-500.984528
2017-01-01 01:47:00+00:00,-434.738922
2017-01-01 01:48:00+00:00,-427.714783
2017-01-01 01:49:00+00:00,-432.703308
2017-01-01 01:50:00+00:00,-409.696625
2017-01-01 01:51:00+00:00,-419.693756
2017-01-01 01:52:00+00:00,-405.710327
2017-01-01 01:53:00+00:00,-383.728729
2017-01-01 01:54:00+00:00,-363.805634
2017-01-01 01:55:00+00:00,-353.002533
2017-01-01 01:56:00+00:00,-338.094788
2017-01-01 01:57:00+00:00,-324.176147
2017-01-01 01:58:00+00:00,-293.02005
2017-01-01 01:59:00+00:00,-271.029816
2017-01-01 02:00:00+00:00,-280.873383
2017-01-01 02:01:00+00:00,-354.026062
2017-01-01 02:02:00+00:00,-524.52124
2017-01-01 02:03:00+00:00,-631.159058
2017-01-01 02:04:00+00:00,-540.62793
2017-01-01 02:05:00+00:00,-352.45575
2017-01-01 02:06:00+00:00,-351.404419
2017-01-01 02:07:00+00:00,-434.220825
2017-01-01 02:08:00+00:00,-456.151764
2017-01-01 02:09:00+00:00,-299.461365
2017-01-01 02:10:00+00:00,-269.190399
2017-01-01 02:11:00+00:00,-271.475189
2017-01-01 02:12:00+00:00,-263.454498
2017-01-01 02:13:00+00:00,-249.460098
2017-01-01 02:14:00+00:00,-236.442154
2017-01-01 02:15:00+00:00,-238.42215
2017-01-01 02:16:00+00:00,-233.408875
2017-01-01 02:17:00+00:00,-228.401382
2017-01-01 02:18:00+00:00,-226.38208
2017-01-01 02:19:00+00:00,-231.378296
2017-01-01 02:20:00+00:00,-228.352921
2017-01-01 02:21:00+00:00,-211.334274
2017-01-01 02:22:00+00:00,-199.319427
2017-01-01 02:23:00+00:00,-212.515366
2017-01-01 02:24:00+00:00,-309.951447
2017-01-01 02:25:00+00:00,-271.556122
2017-01-01 02:26:00+00:00,-250.790253
2017-01-01 02:27:00+00:00,-283.530151
2017-01-01 02:28:00+00:00,-342.39267
2017-01-01 02:29:00+00:00,-365.128174
2017-01-01 02:30:00+00:00,-455.315643
2017-01-01 02:31:00+00:00,-467.636261
2017-01-01 02:32:00+00:00,-366.535767
2017-01-01 02:33:00+00:00,-332.095154
2017-01-01 02:34:00+00:00,-305.728424
2017-01-01 02:35:00+00:00,-279.664001
2017-01-01 02:36:00+00:00,-253.399887
2017-01-01 02:37:00+00:00,-262.72995
2017-01-01 02:38:00+00:00,-241.509766
2017-01-01 02:39:00+00:00,-239.116547
2017-01-01 02:40:00+00:00,-239.065811
2017-01-01 02:41:00+00:00,-232.134903
2017-01-01 02:42:00+00:00,-226.656845
2017-01-01 02:43:00+00:00,-225.26741
2017-01-01 02:44:00+00:00,-237.932404
2017-01-01 02:45:00+00:00,-241.197754
2017-01-01 02:46:00+00:00,-248.378036
2017-01-01 02:47:00+00:00,-252.248413
2017-01-08 00:00:00+00:00,-52.514061
2017-01-08 00:01:00+00:00,-52.396591
2017-01-08 00:02:00+00:00,-52.269043
2017-01-08 00:03:00+00:00,-51.944927
2017-01-08 00:04:00+00:00,-51.804161
2017-01-08 00:05:00+00:00,-51.68174
2017-01-08 00:06:00+00:00,-51.337406
2017-01-08 00:07:00+00:00,-51.255695
2017-01-08 00:08:00+00:00,-51.506889
2017-01-08 00:09:00+00:00,-51.358608
2017-01-08 00:10:00+00:00,-51.281586
2017-01-08 00:11:00+00:00,-51.436016
2017-01-08 00:12:00+00:00,-53.389759
2017-01-08 00:13:00+00:00,-75.412445
2017-01-08 00:14:00+00:00,-84.675079
2017-01-08 00:15:00+00:00,-66.008865
2017-01-08 00:16:00+00:00,-61.278023
2017-01-08 00:17:00+00:00,-53.821465
2017-01-08 00:18:00+00:00,-95.154846
2017-01-08 00:19:00+00:00,-82.176628
2017-01-08 00:20:00+00:00,-53.250076
2017-01-08 00:21:00+00:00,-54.287361
2017-01-08 00:22:00+00:00,-55.117096
2017-01-08 00:23:00+00:00,-55.45118
2017-01-08 00:24:00+00:00,-55.892181
2017-01-08 00:25:00+00:00,-55.995804
2017-01-08 00:26:00+00:00,-56.183956
2017-01-08 00:27:00+00:00,-55.920544
2017-01-08 00:28:00+00:00,-55.431187
2017-01-08 00:29:00+00:00,-54.857471
2017-01-08 00:30:00+00:00,-53.998363
2017-01-08 00:31:00+00:00,-53.457966
2017-01-08 00:32:00+00:00,-55.116566
2017-01-08 00:33:00+00:00,-52.393841
2017-01-08 00:34:00+00:00,-51.941483
2017-01-08 00:35:00+00:00,-51.566406
2017-01-08 00:36:00+00:00,-51.263718
2017-01-08 00:37:00+00:00,-51.213234
2017-01-08 00:38:00+00:00,-50.93351
2017-01-08 00:39:00+00:00,-50.633564
2017-01-08 00:40:00+00:00,-50.102501
2017-01-08 00:41:00+00:00,-49.771027
2017-01-08 00:42:00+00:00,-49.96632
2017-01-08 00:43:00+00:00,-50.41597
2017-01-08 00:44:00+00:00,-50.307465
2017-01-08 00:45:00+00:00,-50.156563
2017-01-08 00:46:00+00:00,-50.15173
2017-01-08 00:47:00+00:00,-50.356487
2017-01-08 00:48:00+00:00,-50.311886
2017-01-08 00:49:00+00:00,-50.109764
2017-01-08 00:50:00+00:00,-49.968914
2017-01-08 00:51:00+00:00,-49.550468
2017-01-08 00:52:00+00:00,-49.625046
2017-01-08 00:53:00+00:00,-50.078396
2017-01-08 00:54:00+00:00,-50.616611
2017-01-08 00:55:00+00:00,-50.872543
2017-01-08 00:56:00+00:00,-50.818886
2017-01-08 00:57:00+00:00,-50.893181
2017-01-08 00:58:00+00:00,-50.863045
2017-01-08 00:59:00+00:00,-50.709942
2017-01-08 01:00:00+00:00,-50.453487
2017-01-08 01:01:00+00:00,-49.866844
2017-01-08 01:02:00+00:00,-49.995655
2017-01-08 01:03:00+00:00,-50.53915
2017-01-08 01:04:00+00:00,-50.73661
2017-01-08 01:05:00+00:00,-51.287262
2017-01-08 01:06:00+00:00,-58.07563
2017-01-08 01:07:00+00:00,-62.487175
2017-01-08 01:08:00+00:00,-49.933578
2017-01-08 01:09:00+00:00,-49.49192
2017-01-08 01:10:00+00:00,-49.205307
2017-01-08 01:11:00+00:00,-48.609886
2017-01-08 01:12:00+00:00,-49.348251
2017-01-08 01:13:00+00:00,-49.704597
2017-01-08 01:14:00+00:00,-50.093987
2017-01-08 01:15:00+00:00,-75.909927
2017-01-08 01:16:00+00:00,-51.520779
2017-01-08 01:17:00+00:00,-53.0299
2017-01-08 01:18:00+00:00,-52.973495
2017-01-08 01:19:00+00:00,-52.257832
2017-01-08 01:20:00+00:00,-51.463005
2017-01-08 01:21:00+00:00,-50.786316
2017-01-08 01:22:00+00:00,-50.056854
2017-01-08 01:23:00+00:00,-49.682854
2017-01-08 01:24:00+00:00,-50.055931
2017-01-08 01:25:00+00:00,-49.996414
2017-01-08 01:26:00+00:00,-55.066418
2017-01-08 01:27:00+00:00,-65.949677
2017-01-08 01:28:00+00:00,-67.217339
2017-01-08 01:29:00+00:00,-60.380974
2017-01-08 01:30:00+00:00,-66.934914
2017-01-08 01:31:00+00:00,-68.640472
2017-01-08 01:32:00+00:00,-65.9244
2017-01-08 01:33:00+00:00,-84.045715
2017-01-08 01:34:00+00:00,-98.697296
2017-01-08 01:35:00+00:00,-100.651886
2017-01-08 01:36:00+00:00,-117.57225
2017-01-08 01:37:00+00:00,-117.162422
2017-01-08 01:38:00+00:00,-114.436447
2017-01-08 01:39:00+00:00,-106.426414
2017-01-08 01:40:00+00:00,-103.893921
2017-01-08 01:41:00+00:00,-118.968185
2017-01-08 01:42:00+00:00,-157.555801
2017-01-08 01:43:00+00:00,-167.373856
2017-01-08 01:44:00+00:00,-139.559021
2017-01-08 01:45:00+00:00,-118.828735
2017-01-08 01:46:00+00:00,-131.959305
2017-01-08 01:47:00+00:00,-112.998306
2017-01-08 01:48:00+00:00,-129.42041
2017-01-08 01:49:00+00:00,-134.24614
2017-01-08 01:50:00+00:00,-157.534286
2017-01-08 01:51:00+00:00,-197.901459
2017-01-08 01:52:00+00:00,-222.364822
2017-01-08 01:53:00+00:00,-155.326233
2017-01-08 01:54:00+00:00,-171.043701
2017-01-08 01:55:00+00:00,-160.974014
2017-01-08 01:56:00+00:00,-165.878159
2017-01-08 01:57:00+00:00,-152.827072
2017-01-08 01:58:00+00:00,-147.385483
2017-01-08 01:59:00+00:00,-144.537613
2017-01-08 02:00:00+00:00,-181.380768
2017-01-08 02:01:00+00:00,-204.683212
2017-01-08 02:02:00+00:00,-166.163025
2017-01-08 02:03:00+00:00,-201.086853
2017-01-08 02:04:00+00:00,-243.336288
2017-01-08 02:05:00+00:00,-174.91185
2017-01-08 02:06:00+00:00,-179.47171
2017-01-08 02:07:00+00:00,-180.657181
