time,SML
2013-01-01 00:00:00+00:00,-15.345671
2013-01-01 00:01:00+00:00,-15.650888
2013-01-01 00:02:00+00:00,-13.859953
2013-01-01 00:03:00+00:00,-14.247252
2013-01-01 00:04:00+00:00,-14.732431
2013-01-01 00:05:00+00:00,-14.844755
2013-01-01 00:06:00+00:00,-14.86257
2013-01-01 00:07:00+00:00,-18.51347
2013-01-01 00:08:00+00:00,-20.955616
2013-01-01 00:09:00+00:00,-22.30821
2013-01-01 00:10:00+00:00,-23.759706
2013-01-01 00:11:00+00:00,-24.083546
2013-01-01 00:12:00+00:00,-22.519964
2013-01-01 00:13:00+00:00,-19.462521
2013-01-01 00:14:00+00:00,-15.697089
2013-01-01 00:15:00+00:00,-16.831936
2013-01-01 00:16:00+00:00,-15.141212
2013-01-01 00:17:00+00:00,-15.592512
2013-01-01 00:18:00+00:00,-15.858776
2013-01-01 00:19:00+00:00,-15.948683
2013-01-01 00:20:00+00:00,-14.506611
2013-01-01 00:21:00+00:00,-14.784626
2013-01-01 00:22:00+00:00,-15.382984
2013-01-01 00:23:00+00:00,-14.251454
2013-01-01 00:24:00+00:00,-17.164703
2013-01-01 00:25:00+00:00,-26.794533
2013-01-01 00:26:00+00:00,-32.73719
2013-01-01 00:27:00+00:00,-28.146986
2013-01-01 00:28:00+00:00,-28.852041
2013-01-01 00:29:00+00:00,-33.82795
2013-01-01 00:30:00+00:00,-36.852058
2013-01-01 00:31:00+00:00,-36.295494
2013-01-01 00:32:00+00:00,-40.200317
2013-01-01 00:33:00+00:00,-50.433689
2013-01-01 00:34:00+00:00,-63.058094
2013-01-01 00:35:00+00:00,-68.378204
2013-01-01 00:36:00+00:00,-64.451622
2013-01-01 00:37:00+00:00,-61.342796
2013-01-01 00:38:00+00:00,-48.644463
2013-01-01 00:39:00+00:00,-42.14082
2013-01-01 00:40:00+00:00,-34.051563
2013-01-01 00:41:00+00:00,-21.533907
2013-01-01 00:42:00+00:00,-17.657562
2013-01-01 00:43:00+00:00,-19.070583
2013-01-01 00:44:00+00:00,-19.719984
2013-01-01 00:45:00+00:00,-15.593091
2013-01-01 00:46:00+00:00,-14.413467
2013-01-01 00:47:00+00:00,-14.614826
2013-01-01 00:48:00+00:00,-13.586743
2013-01-01 00:49:00+00:00,-15.451098
2013-01-01 00:50:00+00:00,-20.971773
2013-01-01 00:51:00+00:00,-25.910595
2013-01-01 00:52:00+00:00,-24.077116
2013-01-01 00:53:00+00:00,-34.899055
2013-01-01 00:54:00+00:00,-43.537544
2013-01-01 00:55:00+00:00,-34.12244
2013-01-01 00:56:00+00:00,-41.973068
2013-01-01 00:57:00+00:00,-34.806213
2013-01-01 00:58:00+00:00,-22.502722
2013-01-01 00:59:00+00:00,-16.466875
2013-01-01 01:00:00+00:00,-27.232437
2013-01-01 01:01:00+00:00,-27.201736
2013-01-01 01:02:00+00:00,-26.67518
2013-01-01 01:03:00+00:00,-26.129408
2013-01-01 01:04:00+00:00,-24.140564
2013-01-01 01:05:00+00:00,-24.074831
2013-01-01 01:06:00+00:00,-24.491749
2013-01-01 01:07:00+00:00,-24.094416
2013-01-01 01:08:00+00:00,-24.187597
2013-01-01 01:09:00+00:00,-24.711479
2013-01-01 01:10:00+00:00,-25.438602
2013-01-01 01:11:00+00:00,-25.797649
2013-01-01 01:12:00+00:00,-25.500505
2013-01-01 01:13:00+00:00,-25.829369
2013-01-01 01:14:00+00:00,-25.980499
2013-01-01 01:15:00+00:00,-26.248791
2013-01-01 01:16:00+00:00,-25.776903
2013-01-01 01:17:00+00:00,-26.078259
2013-01-01 01:18:00+00:00,-26.136339
2013-01-01 01:19:00+00:00,-25.660101
2013-01-01 01:20:00+00:00,-23.864357
2013-01-01 01:21:00+00:00,-22.89068
2013-01-01 01:22:00+00:00,-22.298615
2013-01-01 01:23:00+00:00,-22.891949
2013-01-01 01:24:00+00:00,-23.455595
2013-01-01 01:25:00+00:00,-23.854868
2013-01-01 01:26:00+00:00,-24.98134
2013-01-01 01:27:00+00:00,-24.751974
2013-01-01 01:28:00+00:00,-23.216549
2013-01-01 01:29:00+00:00,-22.988316
2013-01-01 01:30:00+00:00,-22.933456
2013-01-01 01:31:00+00:00,-23.250486
2013-01-01 01:32:00+00:00,-23.426687
2013-01-01 01:33:00+00:00,-23.039301
2013-01-01 01:34:00+00:00,-24.133236
2013-01-01 01:35:00+00:00,-22.605946
2013-01-01 01:36:00+00:00,-22.485739
2013-01-01 01:37:00+00:00,-22.792133
2013-01-01 01:38:00+00:00,-24.891432
2013-01-01 01:39:00+00:00,-26.606665
2013-01-01 01:40:00+00:00,-28.204525
2013-01-01 01:41:00+00:00,-27.092226
2013-01-01 01:42:00+00:00,-27.113508
2013-01-01 01:43:00+00:00,-26.840626
2013-01-01 01:44:00+00:00,-25.269663
2013-01-01 01:45:00+00:00,-24.582249
2013-01-01 01:46:00+00:00,-23.039211
2013-01-01 01:47:00+00:00,-22.140348
2013-01-01 01:48:00+00:00,-48.151672
2013-01-01 01:49:00+00:00,-89.837868
2013-01-01 01:50:00+00:00,-76.651398
2013-01-01 01:51:00+00:00,-51.92136
2013-01-01 01:52:00+00:00,-68.692657
2013-01-01 01:53:00+00:00,-71.608826
2013-01-01 01:54:00+00:00,-72.640579
2013-01-01 01:55:00+00:00,-56.635544
2013-01-01 01:56:00+00:00,-66.896843
2013-01-01 01:57:00+00:00,-141.269974
2013-01-01 01:58:00+00:00,-130.091064
2013-01-01 01:59:00+00:00,-58.922192
2013-01-01 02:00:00+00:00,-71.483093
2013-01-01 02:01:00+00:00,-76.001427
2013-01-01 02:02:00+00:00,-43.063255
2013-01-01 02:03:00+00:00,-30.166618
2013-01-01 02:04:00+00:00,-23.033203
2013-01-01 02:05:00+00:00,-23.057653
2013-01-01 02:06:00+00:00,-23.741058
2013-01-01 02:07:00+00:00,-23.572659
2013-01-01 02:08:00+00:00,-23.734163
2013-01-01 02:09:00+00:00,-22.836718
2013-01-01 02:10:00+00:00,-22.348164
2013-01-01 02:11:00+00:00,-21.564383
2013-01-01 02:12:00+00:00,-22.017586
2013-01-01 02:13:00+00:00,-22.309322
2013-01-01 02:14:00+00:00,-21.524534
2013-01-01 02:15:00+00:00,-21.507933
2013-01-01 02:16:00+00:00,-21.36017
2013-01-01 02:17:00+00:00,-21.642591
2013-01-01 02:18:00+00:00,-21.660927
2013-01-01 02:19:00+00:00,-22.591917
2013-01-01 02:20:00+00:00,-23.060547
2013-01-01 02:21:00+00:00,-22.591217
2013-01-01 02:22:00+00:00,-23.14094
2013-01-01 02:23:00+00:00,-23.191217
2013-01-01 02:24:00+00:00,-22.862007
2013-01-01 02:25:00+00:00,-22.833054
2013-01-01 02:26:00+00:00,-22.249847
2013-01-01 02:27:00+00:00,-41.959438
2013-01-01 02:28:00+00:00,-69.587471
2013-01-01 02:29:00+00:00,-76.542709
2013-01-01 02:30:00+00:00,-93.616158
2013-01-01 02:31:00+00:00,-99.512077
2013-01-01 02:32:00+00:00,-77.16127
2013-01-01 02:33:00+00:00,-58.050068
2013-01-01 02:34:00+00:00,-106.006569
2013-01-01 02:35:00+00:00,-117.473145
2013-01-01 02:36:00+00:00,-108.977119
2013-01-01 02:37:00+00:00,-108.099518
2013-01-01 02:38:00+00:00,-98.369659
2013-01-01 02:39:00+00:00,-85.182976
2013-01-01 02:40:00+00:00,-55.686935
2013-01-01 02:41:00+00:00,-48.725273
2013-01-01 02:42:00+00:00,-70.583122
2013-01-01 02:43:00+00:00,-89.357147
2013-01-01 02:44:00+00:00,-115.272926
2013-01-01 02:45:00+00:00,-135.958878
2013-01-01 02:46:00+00:00,-160.05603
2013-01-01 02:47:00+00:00,-180.031128
2013-01-08 00:00:00+00:00,-15.953046
2013-01-08 00:01:00+00:00,-15.552269
2013-01-08 00:02:00+00:00,-15.53302
2013-01-08 00:03:00+00:00,-14.978323
2013-01-08 00:04:00+00:00,-14.832044
2013-01-08 00:05:00+00:00,-15.102009
2013-01-08 00:06:00+00:00,-14.800441
2013-01-08 00:07:00+00:00,-14.570425
2013-01-08 00:08:00+00:00,-14.910999
2013-01-08 00:09:00+00:00,-14.575599
2013-01-08 00:10:00+00:00,-14.36502
2013-01-08 00:11:00+00:00,-13.310041
2013-01-08 00:12:00+00:00,-12.837925
2013-01-08 00:13:00+00:00,-13.42818
2013-01-08 00:14:00+00:00,-13.463142
2013-01-08 00:15:00+00:00,-13.365198
2013-01-08 00:16:00+00:00,-13.357994
2013-01-08 00:17:00+00:00,-12.374163
2013-01-08 00:18:00+00:00,-11.91128
2013-01-08 00:19:00+00:00,-12.170044
2013-01-08 00:20:00+00:00,-12.397542
2013-01-08 00:21:00+00:00,-12.848182
2013-01-08 00:22:00+00:00,-23.0655
2013-01-08 00:23:00+00:00,-34.333378
2013-01-08 00:24:00+00:00,-29.211876
2013-01-08 00:25:00+00:00,-35.999851
2013-01-08 00:26:00+00:00,-35.864319
2013-01-08 00:27:00+00:00,-27.81311
2013-01-08 00:28:00+00:00,-20.005432
2013-01-08 00:29:00+00:00,-17.460707
2013-01-08 00:30:00+00:00,-23.510277
2013-01-08 00:31:00+00:00,-29.055132
2013-01-08 00:32:00+00:00,-24.868465
2013-01-08 00:33:00+00:00,-21.257927
2013-01-08 00:34:00+00:00,-20.413977
2013-01-08 00:35:00+00:00,-24.732153
2013-01-08 00:36:00+00:00,-28.914501
2013-01-08 00:37:00+00:00,-26.343155
2013-01-08 00:38:00+00:00,-32.363712
2013-01-08 00:39:00+00:00,-34.210583
2013-01-08 00:40:00+00:00,-38.615242
2013-01-08 00:41:00+00:00,-44.875568
2013-01-08 00:42:00+00:00,-45.135151
2013-01-08 00:43:00+00:00,-55.92527
2013-01-08 00:44:00+00:00,-79.027077
2013-01-08 00:45:00+00:00,-67.520935
2013-01-08 00:46:00+00:00,-44.537609
2013-01-08 00:47:00+00:00,-33.654282
2013-01-08 00:48:00+00:00,-28.335817
2013-01-08 00:49:00+00:00,-17.911356
2013-01-08 00:50:00+00:00,-14.416692
2013-01-08 00:51:00+00:00,-14.020979
2013-01-08 00:52:00+00:00,-16.338097
2013-01-08 00:53:00+00:00,-15.683306
2013-01-08 00:54:00+00:00,-14.901671
2013-01-08 00:55:00+00:00,-15.309151
2013-01-08 00:56:00+00:00,-16.675776
2013-01-08 00:57:00+00:00,-17.303839
2013-01-08 00:58:00+00:00,-15.652136
2013-01-08 00:59:00+00:00,-15.655274
2013-01-08 01:00:00+00:00,-15.900591
2013-01-08 01:01:00+00:00,-16.155293
2013-01-08 01:02:00+00:00,-15.507742
2013-01-08 01:03:00+00:00,-15.432055
