time,SML
2010-01-01 00:00:00+00:00,-81.592659
2010-01-01 00:01:00+00:00,-81.541313
2010-01-01 00:02:00+00:00,-81.483734
2010-01-01 00:03:00+00:00,-81.328964
2010-01-01 00:04:00+00:00,-80.885544
2010-01-01 00:05:00+00:00,-81.064529
2010-01-01 00:06:00+00:00,-81.004532
2010-01-01 00:07:00+00:00,-81.371002
2010-01-01 00:08:00+00:00,-81.413345
2010-01-01 00:09:00+00:00,-81.905991
2010-01-01 00:10:00+00:00,-82.645203
2010-01-01 00:11:00+00:00,-82.319405
2010-01-01 00:12:00+00:00,-82.499809
2010-01-01 00:13:00+00:00,-82.625801
2010-01-01 00:14:00+00:00,-82.859909
2010-01-01 00:15:00+00:00,-83.105873
2010-01-01 00:16:00+00:00,-82.855293
2010-01-01 00:17:00+00:00,-82.453384
2010-01-01 00:18:00+00:00,-82.308235
2010-01-01 00:19:00+00:00,-82.778671
2010-01-01 00:20:00+00:00,-82.521858
2010-01-01 00:21:00+00:00,-83.118767
2010-01-01 00:22:00+00:00,-83.357422
2010-01-01 00:23:00+00:00,-83.504318
2010-01-01 00:24:00+00:00,-83.864639
2010-01-01 00:25:00+00:00,-84.191696
2010-01-01 00:26:00+00:00,-84.21003
2010-01-01 00:27:00+00:00,-83.869759
2010-01-01 00:28:00+00:00,-83.774826
2010-01-01 00:29:00+00:00,-83.767937
2010-01-01 00:30:00+00:00,-83.911034
2010-01-01 00:31:00+00:00,-84.521782
2010-01-01 00:32:00+00:00,-84.483467
2010-01-01 00:33:00+00:00,-84.584106
2010-01-01 00:34:00+00:00,-84.369606
2010-01-01 00:35:00+00:00,-84.193947
2010-01-01 00:36:00+00:00,-83.885246
2010-01-01 00:37:00+00:00,-84.016251
2010-01-01 00:38:00+00:00,-84.308098
2010-01-01 00:39:00+00:00,-84.479614
2010-01-01 00:40:00+00:00,-84.561516
2010-01-01 00:41:00+00:00,-83.939034
2010-01-01 00:42:00+00:00,-83.234726
2010-01-01 00:43:00+00:00,-83.703957
2010-01-01 00:44:00+00:00,-83.69046
2010-01-01 00:45:00+00:00,-83.648819
2010-01-01 00:46:00+00:00,-83.922226
2010-01-01 00:47:00+00:00,-83.503952
2010-01-01 00:48:00+00:00,-83.057503
2010-01-01 00:49:00+00:00,-83.101418
2010-01-01 00:50:00+00:00,-82.80513
2010-01-01 00:51:00+00:00,-82.982597
2010-01-01 00:52:00+00:00,-83.319351
2010-01-01 00:53:00+00:00,-83.770882
2010-01-01 00:54:00+00:00,-83.802643
2010-01-01 00:55:00+00:00,-84.35157
2010-01-01 00:56:00+00:00,-84.708672
2010-01-01 00:57:00+00:00,-84.767982
2010-01-01 00:58:00+00:00,-85.086617
2010-01-01 00:59:00+00:00,-84.379898
2010-01-01 01:00:00+00:00,-84.502319
2010-01-01 01:01:00+00:00,-84.841743
2010-01-01 01:02:00+00:00,-84.779472
2010-01-01 01:03:00+00:00,-84.695862
2010-01-01 01:04:00+00:00,-85.015282
2010-01-01 01:05:00+00:00,-84.778816
2010-01-01 01:06:00+00:00,-85.136902
2010-01-01 01:07:00+00:00,-85.259529
2010-01-01 01:08:00+00:00,-85.295593
2010-01-01 01:09:00+00:00,-85.619827
2010-01-01 01:10:00+00:00,-85.799583
2010-01-01 01:11:00+00:00,-85.514618
2010-01-01 01:12:00+00:00,-85.400238
2010-01-01 01:13:00+00:00,-85.396431
2010-01-01 01:14:00+00:00,-85.114601
2010-01-01 01:15:00+00:00,-85.486435
2010-01-01 01:16:00+00:00,-85.448929
2010-01-01 01:17:00+00:00,-85.329445
